rank,word,indicativeness
81,patient,3.58176246913081e-05
82,authentic,3.45508789602708e-05
83,beloved,3.3504967273246806e-05
84,fun,3.302256946843178e-05
85,affordable,3.2776185015728994e-05
86,soft,3.2634200070323e-05
87,welcome,3.097927312092592e-05
88,everyday,3.079410966956243e-05
89,delish,2.9714258859853e-05
90,hawaiian,2.9189914121418895e-05
91,open,2.8823537765142456e-05
92,real,2.8157623147679167e-05
93,genuine,2.76661634312211e-05
94,polite,2.713313525411312e-05
95,impeccable,2.703113428986497e-05
96,pushy,2.703113428986497e-05
97,next,2.6735908736141885e-05
98,outdoor,2.5703240669979484e-05
99,respectful,2.532053047736757e-05
100,refreshing,2.5143645924522395e-05
101,creamy,2.4961003167384155e-05
102,cherry,2.4731049285043414e-05
103,sensitive,2.4562306832248523e-05
104,cute,2.438215706674699e-05
105,picky,2.4201090496830618e-05
106,closer,2.4139866070158525e-05
107,relaxing,2.405838031806021e-05
108,gorgeous,2.377479099978036e-05
109,go-to,2.3638979455935275e-05
110,prompt,2.2052911626485057e-05
111,personal,2.1814604050108945e-05
112,rental,2.1504128212801744e-05
113,eastern,2.1433662893358006e-05
114,live,2.1433662893358006e-05
115,legit,2.079417041127024e-05
116,easier,2.0675855424838306e-05
117,gracious,2.051332019494121e-05
118,coolest,2.0387267899218122e-05
119,awsome,2.0387267899218122e-05
120,east,2.0359116378073522e-05
121,swiss,2.0187651935609814e-05
122,superb,2.0101818770469514e-05
123,magical,2.0093524276042168e-05
124,fortunate,1.9960016623848266e-05
125,welcoming,1.9958344259900336e-05
126,soothing,1.9958344259900336e-05
127,middle,1.989574455116857e-05
128,worth,1.983226041279515e-05
129,italian,1.964314588095431e-05
130,minor,1.953740667610324e-05
131,possible,1.9294275944463902e-05
132,timely,1.889957562367057e-05
133,lebanese,1.887324092074483e-05
134,proud,1.887324092074483e-05
135,spacious,1.8736215709999882e-05
136,skeptical,1.8671181930575888e-05
137,furry,1.8565989944684436e-05
138,vegetarian,1.8407889561412757e-05
139,convenient,1.8308689302684282e-05
140,diverse,1.7966478693989843e-05
141,healthier,1.7966478693989843e-05
142,wide,1.790488058157476e-05
143,floral,1.764666764791031e-05
144,juicy,1.7624885141853177e-05
145,repeat,1.76042265407627e-05
146,afraid,1.7221099820200184e-05
147,thoughtful,1.6995193683517194e-05
148,true,1.6713346414837144e-05
149,turkish,1.6552859032614983e-05
150,crazy,1.648392612099399e-05
151,smart,1.6046206109780395e-05
152,confident,1.58656069668857e-05
153,delightful,1.572714969899952e-05
154,extensive,1.5639788733010538e-05
155,long,1.5603599444592434e-05
156,magnificent,1.5357059453154357e-05
157,stellar,1.5328010303462855e-05
158,painful,1.5217088885480241e-05
159,stuffed,1.5217088885480241e-05
160,loyal,1.5060813072393225e-05
161,future,1.4968648435642335e-05
162,ionic,1.492679483497849e-05
163,hardest,1.492679483497849e-05
164,consistent,1.4921317527744915e-05
165,final,1.4912708804344103e-05
166,important,1.4868112959087092e-05
167,straight,1.475383116086495e-05
168,ample,1.4610074524823272e-05
169,cajun,1.4340783613502538e-05
170,empathetic,1.4079609118222031e-05
171,frequent,1.3890096619318697e-05
172,responsive,1.379695369028635e-05
173,competent,1.379695369028635e-05
174,relaxed,1.3515567144932485e-05
175,upbeat,1.332899216650867e-05
176,ecstatic,1.3109655223828376e-05
177,flawless,1.289687484297678e-05
178,needed,1.289687484297678e-05
179,unbelievable,1.2851620334989742e-05
180,facial,1.2831780039051305e-05
181,therapeutic,1.27867881756632e-05
182,killer,1.27867881756632e-05
183,post-op,1.27867881756632e-05
184,heavenly,1.27867881756632e-05
185,meticulous,1.27867881756632e-05
186,hilarious,1.2618429111998327e-05
187,past,1.2495916334355093e-05
188,delicate,1.2451267344675101e-05
189,upscale,1.2223695877056119e-05
190,curly,1.213313625606178e-05
191,natural,1.2130991697566438e-05
192,cozy,1.2013296866577217e-05
193,special,1.189545380365552e-05
194,immaculate,1.1795775575465517e-05
195,humble,1.1764445098606873e-05
196,precise,1.1764445098606873e-05
197,hospitable,1.1764445098606873e-05
198,safe,1.1576565566678357e-05
199,various,1.1516959653423599e-05
200,homemade,1.1414862717053965e-05
201,reliable,1.1384375805954328e-05
202,wow,1.1361485228034089e-05
203,surgical,1.1295011984763536e-05
204,mouthwatering,1.1295011984763536e-05
205,caring,1.1295011984763536e-05
206,colonic,1.1295011984763536e-05
207,salami,1.1158286815525634e-05
208,house-made,1.1158286815525634e-05
209,appreciative,1.1158286815525634e-05
210,elegant,1.1026512192901259e-05
211,chiropractic,1.0960104150568458e-05
212,valued,1.0960104150568458e-05
213,wellish,1.0960104150568458e-05
214,dreaded,1.0960104150568458e-05
215,serene,1.0960104150568458e-05
216,adorable,1.0765765998834405e-05
217,considerate,1.0765765998834405e-05
218,sure,1.0759403666718598e-05
219,sexy,1.0741405558312293e-05
220,single,1.0727558311024673e-05
221,hesitant,1.0696835494006286e-05
222,outside,1.0668657215183829e-05
223,greek,1.0617094260914163e-05
224,smoother,1.0547554519541675e-05
225,pita,1.0547554519541675e-05
226,own,1.053993275493836e-05
227,highest,1.049863790659386e-05
228,scary,1.049863790659386e-05
229,spotless,1.049863790659386e-05
230,competitive,1.031177963412857e-05
231,mint,1.0021754044021685e-05
232,jewish,9.979172129950168e-06
233,straightforward,9.979172129950168e-06
234,latest,9.97909895709489e-06
235,talented,9.798220725873146e-06
236,divine,9.598154879474766e-06
237,mother-in-law,9.48399338446191e-06
238,poki,9.48399338446191e-06
239,passionate,9.48399338446191e-06
240,generous,9.473002051406398e-06
241,philly,9.460460322702257e-06
242,physical,9.365826757489234e-06
243,classic,9.27020652669035e-06
244,peach,9.261708816771677e-06
245,sensational,9.133420125473714e-06
246,lasik,9.133420125473714e-06
247,vintage,9.102836627044771e-06
248,difficult,9.034014592670651e-06
249,tremendous,8.80211327038135e-06
250,vegan,8.80211327038135e-06
251,enjoyable,8.748588319234532e-06
252,1st,8.743675784296153e-06
253,chic,8.741615730459002e-06
254,scrumptious,8.645378545374682e-06
255,definite,8.645378545374682e-06
256,classy,8.622238808488055e-06
257,willing,8.441823345720554e-06
258,flat,8.421388295757199e-06
259,newest,8.414660192426554e-06
260,vibrant,8.414660192426554e-06
261,uber,8.205328077976485e-06
262,saddest,8.205328077976485e-06
263,back,8.185963377108785e-06
264,friendliest,8.175828008076768e-06
265,comfy,8.06154357470253e-06
266,gigantic,7.92493033326012e-06
267,online,7.86376794182539e-06
268,trendy,7.83826397791059e-06
269,casual,7.828462802898683e-06
270,latin,7.828272199670409e-06
271,insane,7.828272199670409e-06
272,seasonal,7.812098133237809e-06
273,sweetest,7.737334013699302e-06
274,tidy,7.737334013699302e-06
275,belgian,7.737334013699302e-06
276,remarkable,7.737334013699302e-06
277,front,7.717710377785571e-06
278,unforgettable,7.678529726577178e-06
279,happiest,7.678529726577178e-06
280,beneficial,7.678529726577178e-06
281,unmatched,7.678529726577178e-06
282,southern,7.543127471050427e-06
283,loving,7.306736100378971e-06
284,orgasmic,7.306736100378971e-06
285,enterprising,7.306736100378971e-06
286,stable,7.306736100378971e-06
287,cutest,7.306736100378971e-06
288,skilled,7.306736100378971e-06
289,refractive,7.306736100378971e-06
290,toasty,7.306736100378971e-06
291,utmost,7.306736100378971e-06
292,marinated,7.305037262411636e-06
293,creative,7.242960688768754e-06
294,cheerful,7.204482121145568e-06
295,eclectic,7.204482121145568e-06
296,crispy,7.153455522937699e-06
297,yellow,7.116446266451988e-06
298,west,7.116446266451988e-06
299,custom,7.1027225878044675e-06
300,golden,7.100215323363255e-06
301,supportive,7.077465345279312e-06
302,immense,7.077465345279312e-06
303,upfront,7.077465345279312e-06
304,added,6.7652667119261995e-06
305,prior,6.7652667119261995e-06
306,giant,6.760933527127524e-06
307,complementary,6.587593358221344e-06
308,shiny,6.587593358221344e-06
309,tricky,6.587593358221344e-06
310,homey,6.587593358221344e-06
311,south,6.557756838222109e-06
312,largest,6.4840339090310075e-06
313,wooden,6.4840339090310075e-06
314,digital,6.44843742148839e-06
315,emotional,6.44843742148839e-06
316,vegetarian/vegan,6.44843742148839e-06
317,tastiest,6.44843742148839e-06
318,weekly,6.4420519850287435e-06
319,attractive,6.397396001902391e-06
320,superior,6.397396001902391e-06
321,tasteful,6.0685577513631835e-06
322,finest,6.0685577513631835e-06
323,elite,6.0685577513631835e-06
324,hip,6.0685577513631835e-06
325,bearable,5.8822225493034366e-06
326,seamless,5.8822225493034366e-06
327,digestive,5.8822225493034366e-06
328,oh,5.8822225493034366e-06
329,petite,5.8822225493034366e-06
330,holistic,5.8822225493034366e-06
331,municipal,5.8822225493034366e-06
332,cracked,5.8822225493034366e-06
333,intuitive,5.8822225493034366e-06
334,softest,5.8822225493034366e-06
335,educated,5.8822225493034366e-06
336,precious,5.871051477473572e-06
337,medical,5.829117189530768e-06
338,mediterranean,5.786136603652016e-06
339,brilliant,5.763585696916452e-06
340,blackened,5.763585696916452e-06
341,damn,5.748159205658703e-06
342,chill,5.707431358526983e-06
343,lol,5.550084561658625e-06
344,all-beef,5.480052075284229e-06
345,minimalist,5.480052075284229e-06
346,smoothest,5.480052075284229e-06
347,terminal,5.480052075284229e-06
348,aged,5.480052075284229e-06
349,clinical,5.480052075284229e-06
350,rainbow,5.480052075284229e-06
351,preliminary,5.480052075284229e-06
352,congenial,5.480052075284229e-06
353,home-style,5.480052075284229e-06
354,hyperbaric,5.480052075284229e-06
355,five-star,5.480052075284229e-06
356,soon,5.480052075284229e-06
357,intelligent,5.480052075284229e-06
358,personalized,5.480052075284229e-06
359,herniated,5.480052075284229e-06
360,eggcellent,5.480052075284229e-06
361,botched,5.480052075284229e-06
362,ever,5.480052075284229e-06
363,moroccan,5.480052075284229e-06
364,detail-oriented,5.480052075284229e-06
365,hardy,5.480052075284229e-06
366,diagnostic,5.480052075284229e-06
367,ungodly,5.480052075284229e-06
368,hispanic,5.480052075284229e-06
369,sedative,5.480052075284229e-06
370,frothy,5.480052075284229e-06
371,communicative,5.480052075284229e-06
372,trustworthy,5.382882999417202e-06
373,downtown,5.382882999417202e-06
374,unbearable,5.382882999417202e-06
375,sympathetic,5.382882999417202e-06
376,essential,5.382882999417202e-06
377,proactive,5.382882999417202e-06
378,savory,5.252371497397045e-06
379,asleep,5.155889817064285e-06
380,detailed,5.155889817064285e-06
381,exemplary,5.155889817064285e-06
382,tender,5.14708705706209e-06
383,old,5.1451634721127705e-06
384,effective,5.043137484801898e-06
385,high-end,5.043137484801898e-06
386,blind,5.043137484801898e-06
387,freshest,5.043137484801898e-06
388,wild,5.043137484801898e-06
389,colorful,5.043137484801898e-06
390,rich,5.007703424521535e-06
391,tall,4.992200633476831e-06
392,artificial,4.989549478547445e-06
393,pure,4.973936137792143e-06
394,immediate,4.970672518156816e-06
395,toasted,4.970672518156816e-06
396,whole,4.958736714936627e-06
397,yelp,4.766216721628549e-06
398,melty,4.718310230186208e-06
399,internal,4.718310230186208e-06
400,fab,4.718310230186208e-06
401,delicous,4.718310230186208e-06
402,approachable,4.718310230186208e-06
403,realistic,4.718310230186208e-06
404,fifth,4.718310230186208e-06
405,7th,4.718310230186208e-06
406,sweaty,4.718310230186208e-06
407,bi,4.718310230186208e-06
408,plenty,4.448093860487724e-06
409,functional,4.442997388836225e-06
410,apprehensive,4.442997388836225e-06
411,jambalaya,4.442997388836225e-06
412,unbeatable,4.442997388836225e-06
413,citrus,4.442997388836225e-06
414,aesthetic,4.442997388836225e-06
415,sharp,4.442997388836225e-06
416,adjacent,4.442997388836225e-06
417,dried,4.442997388836225e-06
418,creole,4.442997388836225e-06
419,advanced,4.442997388836225e-06
420,energetic,4.442997388836225e-06
421,enormous,4.4193959609248255e-06
422,unexpected,4.329647658624235e-06
423,lowest,4.322689272687341e-06
424,busiest,4.322689272687341e-06
425,greater,4.322689272687341e-06
426,hectic,4.322689272687341e-06
427,baked,4.3053299243901525e-06
428,inexpensive,4.3053299243901525e-06
429,sunny,4.294701323352496e-06
430,fastest,4.259768719986888e-06
431,veterinary,4.1026640389882426e-06
432,evil,4.1026640389882426e-06
433,intricate,4.1026640389882426e-06
434,unnatural,4.1026640389882426e-06
435,magic,4.1026640389882426e-06
436,bologna,4.1026640389882426e-06
437,selfish,4.1026640389882426e-06
438,heirloom,4.1026640389882426e-06
439,dominant,4.1026640389882426e-06
440,traumatic,4.1026640389882426e-06
441,snob,4.1026640389882426e-06
442,sacred,4.1026640389882426e-06
443,wintermelon,4.1026640389882426e-06
444,polished,4.1026640389882426e-06
445,witty,4.1026640389882426e-06
446,neighboring,4.1026640389882426e-06
447,alternate,4.1026640389882426e-06
448,spot-on,4.1026640389882426e-06
449,stunning,4.1026640389882426e-06
450,chronic,4.1026640389882426e-06
451,breathtaking,4.1026640389882426e-06
452,kindest,4.1026640389882426e-06
453,foremost,4.1026640389882426e-06
454,alone,4.1026640389882426e-06
455,key,3.982381994430106e-06
456,complimentary,3.860403961835101e-06
457,spectacular,3.751037470340569e-06
458,swedish,3.7342363861151772e-06
459,fuzzy,3.7342363861151772e-06
460,silky,3.7342363861151772e-06
461,pino,3.7342363861151772e-06
462,galore,3.7342363861151772e-06
463,mouth-watering,3.7342363861151772e-06
464,weary,3.7342363861151772e-06
465,light,3.6787263371019787e-06
466,frosty,3.6533680501894855e-06
467,hibiscus,3.6533680501894855e-06
468,heartfelt,3.6533680501894855e-06
469,beachy,3.6533680501894855e-06
470,exclusive,3.6533680501894855e-06
471,upmost,3.6533680501894855e-06
472,fattoush,3.6533680501894855e-06
473,masterful,3.6533680501894855e-06
474,meduim,3.6533680501894855e-06
475,excited,3.6533680501894855e-06
476,metastatic,3.6533680501894855e-06
477,anatolian,3.6533680501894855e-06
478,--delicious,3.6533680501894855e-06
479,sustainable,3.6533680501894855e-06
480,concise,3.6533680501894855e-06
481,good!,3.6533680501894855e-06
482,heart-wrenching,3.6533680501894855e-06
483,manchurian,3.6533680501894855e-06
484,risky,3.6533680501894855e-06
485,bygone,3.6533680501894855e-06
486,schwarma,3.6533680501894855e-06
487,deepest,3.6533680501894855e-06
488,meaningful,3.6533680501894855e-06
489,huuuuge,3.6533680501894855e-06
490,charismatic,3.6533680501894855e-06
491,pakistani,3.6533680501894855e-06
492,benedict-style,3.6533680501894855e-06
493,cut/color,3.6533680501894855e-06
494,lymphatic,3.6533680501894855e-06
495,definitely,3.6533680501894855e-06
496,automotive,3.6533680501894855e-06
497,hit,3.6533680501894855e-06
498,family-friendly,3.6533680501894855e-06
499,intended,3.6533680501894855e-06
500,infectious,3.6533680501894855e-06
501,29th,3.6533680501894855e-06
502,herbed,3.6533680501894855e-06
503,newfound,3.6533680501894855e-06
504,profound,3.6533680501894855e-06
505,semi-regular,3.6533680501894855e-06
506,opulent,3.6533680501894855e-06
507,pillowy,3.6533680501894855e-06
508,dedicated,3.6533680501894855e-06
509,well-being,3.6533680501894855e-06
510,check-in,3.6533680501894855e-06
511,much-needed,3.6533680501894855e-06
512,hail,3.6533680501894855e-06
513,fatoush,3.6533680501894855e-06
514,near,3.6533680501894855e-06
515,8pc,3.6533680501894855e-06
516,creamiest,3.6533680501894855e-06
517,neopolitan,3.6533680501894855e-06
518,kama'aina,3.6533680501894855e-06
519,helpfull,3.6533680501894855e-06
520,smiley,3.6533680501894855e-06
521,rejuvenated,3.6533680501894855e-06
522,unchanged,3.6533680501894855e-06
523,drastic,3.6533680501894855e-06
524,83rd,3.6533680501894855e-06
525,pull-out,3.6533680501894855e-06
526,variable,3.6533680501894855e-06
527,def,3.6533680501894855e-06
528,buco,3.6533680501894855e-06
529,thrilled,3.6533680501894855e-06
530,manicure/pedicure,3.6533680501894855e-06
531,sushi/sashimi,3.6533680501894855e-06
532,non-vegetarian,3.6533680501894855e-06
533,wimpy,3.6533680501894855e-06
534,versatile,3.6533680501894855e-06
535,frantic,3.6533680501894855e-06
536,distraught,3.6533680501894855e-06
537,humorous,3.6533680501894855e-06
538,ontime,3.6533680501894855e-06
539,poppyseed,3.6533680501894855e-06
540,pitty,3.6533680501894855e-06
541,gentlest,3.6533680501894855e-06
542,winded,3.6533680501894855e-06
543,salami/bologna,3.6533680501894855e-06
544,kalbi,3.6533680501894855e-06
545,kiwi,3.6533680501894855e-06
546,self,3.6533680501894855e-06
547,underway,3.6533680501894855e-06
548,in-home,3.6533680501894855e-06
549,engaging,3.6533680501894855e-06
550,cornish,3.6533680501894855e-06
551,astonishing,3.6533680501894855e-06
552,esp,3.6533680501894855e-06
553,rockin,3.6533680501894855e-06
554,must-have,3.6533680501894855e-06
555,amiable,3.6533680501894855e-06
556,meatier,3.6533680501894855e-06
557,kinda,3.64319824345673e-06
558,bonus,3.64319824345673e-06
559,fluffy,3.6064934961118814e-06
560,heavier,3.602241060572784e-06
561,ripe,3.602241060572784e-06
562,down,3.602241060572784e-06
563,stylish,3.602241060572784e-06
564,sole,3.602241060572784e-06
565,pricier,3.6016706167084684e-06
566,stressful,3.569455341761086e-06
567,delectable,3.5562190717279445e-06
568,exquisite,3.5562190717279445e-06
569,active,3.5562190717279445e-06
570,preferred,3.5562190717279445e-06
571,chatty,3.5562190717279445e-06
572,alive,3.5513612939022338e-06
573,addictive,3.5513612939022338e-06
574,hottest,3.5513612939022338e-06
575,minimal,3.395336031400374e-06
576,pleasant,3.3807592527947925e-06
577,hush,3.328656329100961e-06
578,8th,3.0342788756815918e-06
579,sleepy,3.0342788756815918e-06
580,glamorous,3.0342788756815918e-06
581,low-key,3.0342788756815918e-06
582,safest,3.0342788756815918e-06
583,comforting,3.0342788756815918e-06
584,medium-rare,3.0342788756815918e-06
585,potent,3.0342788756815918e-06
586,lost,3.0342788756815918e-06
587,peppery,3.0342788756815918e-06
588,sublime,3.0342788756815918e-06
589,dramatic,3.0342788756815918e-06
590,cosmetic,3.0342788756815918e-06
591,frizzy,3.0342788756815918e-06
592,dope,3.0342788756815918e-06
593,shameful,3.0342788756815918e-06
594,filipino,3.0342788756815918e-06
595,mani-pedi,3.0342788756815918e-06
596,holy,3.0172509884201707e-06
597,severe,2.9631811331387337e-06
598,unsure,2.914558594765384e-06
599,accessible,2.914558594765384e-06
600,successful,2.914558594765384e-06
601,familiar,2.8916366216623676e-06
602,tech,2.881792848458226e-06
603,chemical,2.881792848458226e-06
604,optimal,2.881792848458226e-06
605,residential,2.881792848458226e-06
606,easiest,2.881792848458226e-06
607,hospital,2.881792848458226e-06
608,iconic,2.881792848458226e-06
609,walnut,2.881792848458226e-06
610,ultra,2.881792848458226e-06
611,neapolitan,2.881792848458226e-06
612,fav,2.881792848458226e-06
613,quirky,2.881792848458226e-06
614,pulled,2.8740796028293516e-06
615,fragrant,2.8740796028293516e-06
616,nostalgic,2.8740796028293516e-06
617,flaky,2.8740796028293516e-06
618,complicated,2.8465785065807954e-06
619,quicker,2.8465785065807954e-06
620,anxious,2.8416844486570347e-06
621,faulty,2.8416844486570347e-06
622,pro,2.8416844486570347e-06
623,mellow,2.8416844486570347e-06
624,roasted,2.821483235671633e-06
625,slight,2.479983736444665e-06
626,rustic,2.479983736444665e-06
627,representative,2.41493010219054e-06
628,adult,2.41493010219054e-06
629,carne,2.41493010219054e-06
630,musty,2.359155115093104e-06
631,unwanted,2.359155115093104e-06
632,tragic,2.359155115093104e-06
633,ambitious,2.359155115093104e-06
634,chargrilled,2.359155115093104e-06
635,blissful,2.359155115093104e-06
636,store-bought,2.359155115093104e-06
637,same-day,2.359155115093104e-06
638,wicked,2.359155115093104e-06
639,chicago-style,2.359155115093104e-06
640,chimichanga,2.359155115093104e-06
641,well-priced,2.359155115093104e-06
642,autoimmune,2.359155115093104e-06
643,blown,2.359155115093104e-06
644,reflective,2.359155115093104e-06
645,makeshift,2.359155115093104e-06
646,hideous,2.359155115093104e-06
647,punctual,2.359155115093104e-06
648,variety,2.359155115093104e-06
649,respective,2.359155115093104e-06
650,prepared,2.359155115093104e-06
651,polynesian,2.359155115093104e-06
652,uncertain,2.359155115093104e-06
653,lean,2.359155115093104e-06
654,kool-aid,2.359155115093104e-06
655,oozy,2.359155115093104e-06
656,velvety,2.359155115093104e-06
657,irrelevant,2.359155115093104e-06
658,informed,2.359155115093104e-06
659,resonable,2.359155115093104e-06
660,rampant,2.359155115093104e-06
661,luscious,2.359155115093104e-06
662,over-the-top,2.359155115093104e-06
663,handsome,2.359155115093104e-06
664,fitting,2.359155115093104e-06
665,laminated,2.359155115093104e-06
666,sceptical,2.359155115093104e-06
667,lankan,2.359155115093104e-06
668,squeezed,2.359155115093104e-06
669,walkable,2.359155115093104e-06
670,southwest,2.359155115093104e-06
671,robotic,2.359155115093104e-06
672,handicapped,2.359155115093104e-06
673,weakest,2.359155115093104e-06
674,lemony,2.359155115093104e-06
675,pedicure,2.359155115093104e-06
676,gaudy,2.359155115093104e-06
677,pitiful,2.359155115093104e-06
678,vegas,2.359155115093104e-06
679,shaken,2.359155115093104e-06
680,varied,2.359155115093104e-06
681,helluva,2.359155115093104e-06
682,down-to-earth,2.359155115093104e-06
683,e,2.359155115093104e-06
684,milder,2.359155115093104e-06
685,british,2.359155115093104e-06
686,experimental,2.359155115093104e-06
687,assertive,2.359155115093104e-06
688,frightening,2.359155115093104e-06
689,clean.,2.359155115093104e-06
690,run,2.359155115093104e-06
691,indoor/outdoor,2.359155115093104e-06
692,housemade,2.359155115093104e-06
693,argentine,2.359155115093104e-06
694,lush,2.359155115093104e-06
695,timid,2.359155115093104e-06
696,all-around,2.359155115093104e-06
697,invasive,2.359155115093104e-06
698,prone,2.359155115093104e-06
699,steel,2.359155115093104e-06
700,pleasing,2.359155115093104e-06
701,intimate,2.3322078194025304e-06
702,pricy,2.2916210318448272e-06
703,harder,2.2916210318448272e-06
704,loved,2.1859189460740383e-06
705,heartbroken,2.1613446363436706e-06
706,10th,2.1613446363436706e-06
707,fro-yo,2.1613446363436706e-06
708,cheery,2.1613446363436706e-06
709,conventional,2.1613446363436706e-06
710,mighty,2.1613446363436706e-06
711,unreal,2.1613446363436706e-06
712,late-night,2.1613446363436706e-06
713,well-seasoned,2.1613446363436706e-06
714,faux,2.1613446363436706e-06
715,imaginable,2.1613446363436706e-06
716,f,2.1613446363436706e-06
717,permanent,2.1613446363436706e-06
718,diligent,2.1613446363436706e-06
719,tart,2.1613446363436706e-06
720,luxurious,2.147350661676248e-06
721,flavored,2.147350661676248e-06
722,relative,2.147350661676248e-06
723,longest,2.147350661676248e-06
724,military,2.147350661676248e-06
725,shabby,2.147350661676248e-06
726,sincere,2.147350661676248e-06
727,strict,2.129884359993444e-06
728,independent,2.129884359993444e-06
729,bloody,2.129884359993444e-06
730,elderly,2.129884359993444e-06
731,sterile,2.129884359993444e-06
732,interactive,2.129884359993444e-06
733,s,2.129884359993444e-06
734,tropical,2.129884359993444e-06
735,uncommon,2.129884359993444e-06
736,priceless,2.129884359993444e-06
737,transparent,2.129884359993444e-06
738,safer,2.129884359993444e-06
739,glorious,2.129884359993444e-06
740,talkative,2.129884359993444e-06
741,entertaining,2.045668117581618e-06
742,separate,2.0374913870701286e-06
743,fixable,1.8266840250947427e-06
744,slippery,1.8266840250947427e-06
745,just-chopped,1.8266840250947427e-06
746,car-washing,1.8266840250947427e-06
747,beckoning,1.8266840250947427e-06
748,lederhosen-clad,1.8266840250947427e-06
749,on-street,1.8266840250947427e-06
750,sri,1.8266840250947427e-06
751,shaded,1.8266840250947427e-06
752,overuse-,1.8266840250947427e-06
753,whimps,1.8266840250947427e-06
754,31st,1.8266840250947427e-06
755,rigueur,1.8266840250947427e-06
756,minutes--can,1.8266840250947427e-06
757,downsview,1.8266840250947427e-06
758,conflict-free,1.8266840250947427e-06
759,affable,1.8266840250947427e-06
760,pappardelle,1.8266840250947427e-06
761,off-leash,1.8266840250947427e-06
762,cheap--but,1.8266840250947427e-06
763,..also,1.8266840250947427e-06
764,non-life-threatening,1.8266840250947427e-06
765,indecent,1.8266840250947427e-06
766,dilworth,1.8266840250947427e-06
767,walk-in,1.8266840250947427e-06
768,grain-fed,1.8266840250947427e-06
769,cost-efficient,1.8266840250947427e-06
770,voluntary,1.8266840250947427e-06
771,doomed,1.8266840250947427e-06
772,recycled,1.8266840250947427e-06
773,non-rushed,1.8266840250947427e-06
774,proabotic,1.8266840250947427e-06
775,technician,1.8266840250947427e-06
776,rickety,1.8266840250947427e-06
777,wireless,1.8266840250947427e-06
778,alpine,1.8266840250947427e-06
779,parlant,1.8266840250947427e-06
780,corneal,1.8266840250947427e-06
781,latest/up-to-date,1.8266840250947427e-06
782,glam,1.8266840250947427e-06
783,trendiest,1.8266840250947427e-06
784,gimmicky,1.8266840250947427e-06
785,straggler,1.8266840250947427e-06
786,left-handed,1.8266840250947427e-06
787,crystalline,1.8266840250947427e-06
788,chettinad,1.8266840250947427e-06
789,roughest,1.8266840250947427e-06
790,monstrous,1.8266840250947427e-06
791,sandwich--,1.8266840250947427e-06
792,48th,1.8266840250947427e-06
793,suntek,1.8266840250947427e-06
794,modified,1.8266840250947427e-06
795,homeade,1.8266840250947427e-06
796,like.,1.8266840250947427e-06
797,hydrotherapy,1.8266840250947427e-06
798,just-barely-underbaked,1.8266840250947427e-06
799,bowl--half,1.8266840250947427e-06
800,processional,1.8266840250947427e-06
